player_height,player_weight,gp,pts,ast,net_rating,dreb_pct,ast_*_oreb_pct,net_rating_*_dreb_pct,pts_*_net_rating,ast_*_dreb_pct,age,age_^2,reb,reb_^2,reb_^3,reb_*_dreb_pct,reb_*_dreb_pct_^2,reb_*_dreb_pct_^3,reb_*_dreb_pct_^4,gp_*_oreb_pct,gp_*_oreb_pct_^2,oreb_pct,oreb_pct_^2,oreb_pct_^3,oreb_pct_^4,reb_*_usg_pct,reb_*_usg_pct_^2,reb_*_usg_pct_^3,reb_*_usg_pct_^4,pts_*_dreb_pct,pts_*_dreb_pct_^2,oreb_pct_*_usg_pct,oreb_pct_*_usg_pct_^2,oreb_pct_*_usg_pct_^3,oreb_pct_*_usg_pct_^4,usg_pct,usg_pct_^2,net_rating_*_oreb_pct,net_rating_*_oreb_pct_^2
203.2,96.615096,41,3.5,0.3,-7.6,0.094,0.0144,-0.7143999999999999,-26.599999999999998,0.0282,23.0,529.0,1.3,1.6900000000000002,2.1970000000000005,0.1222,0.014932840000000001,0.0018247930480000001,0.00022298971046560002,1.968,3.873024,0.048,0.002304,0.000110592,5.308416e-06,0.22100000000000003,0.048841000000000016,0.010793861000000005,0.0023854432810000016,0.329,0.108241,0.00816,6.658560000000002e-05,5.433384960000001e-07,4.4336421273600016e-09,0.17,0.028900000000000006,-0.3648,0.13307904
190.5,81.64656,9,7.4,2.0,3.3,0.093,0.026,0.3069,24.419999999999998,0.186,25.0,625.0,2.1,4.41,9.261000000000001,0.1953,0.038142090000000003,0.0074491501770000005,0.0014548190295681001,0.11699999999999999,0.013688999999999998,0.013,0.000169,2.197e-06,2.8560999999999997e-08,0.47880000000000006,0.22924944000000005,0.10976463187200004,0.052555305740313626,0.6882,0.47361924000000005,0.002964,8.785296000000001e-06,2.6039617344000002e-08,7.718142580761601e-11,0.228,0.051984,0.042899999999999994,0.0018404099999999994
193.04,87.543256,67,6.6,2.7,-6.2,0.087,0.051300000000000005,-0.5394,-40.92,0.2349,26.0,676.0,1.4,1.9599999999999997,2.7439999999999993,0.12179999999999998,0.014835239999999994,0.0018069322319999989,0.00022008434585759983,1.273,1.6205289999999997,0.019,0.000361,6.859e-06,1.30321e-07,0.2996,0.08976015999999999,0.026892143935999997,0.008056886323225598,0.5741999999999999,0.3297056399999999,0.004066,1.6532356e-05,6.7220559496e-08,2.73318794910736e-10,0.214,0.045795999999999996,-0.1178,0.01387684
210.82,129.27372,20,1.7,0.2,11.5,0.13699999999999998,0.009600000000000001,1.5755,19.55,0.027399999999999997,23.0,529.0,0.9,0.81,0.7290000000000001,0.12329999999999999,0.015202889999999998,0.0018745163369999996,0.00023112786435209993,0.96,0.9216,0.048,0.002304,0.000110592,5.308416e-06,0.171,0.029241000000000003,0.005000211000000001,0.0008550360810000002,0.23289999999999997,0.054242409999999984,0.00912,8.317439999999999e-05,7.585505279999998e-07,6.917980815359998e-09,0.19,0.0361,0.552,0.30470400000000003
203.2,97.52228,70,2.9,0.4,-5.9,0.177,0.0252,-1.0443,-17.11,0.0708,29.0,841.0,2.1,4.41,9.261000000000001,0.3717,0.13816088999999998,0.05135440281299999,0.019088431525592094,4.41,19.4481,0.063,0.003969,0.00025004700000000004,1.5752961000000003e-05,0.25830000000000003,0.06671889000000002,0.017233489287000005,0.004451410282832102,0.5133,0.26347688999999996,0.007749,6.0047001e-05,4.65304210749e-07,3.605642329094001e-09,0.123,0.015129,-0.37170000000000003,0.13816089000000004
213.36,122.46984,8,1.6,0.0,-42.0,0.195,0.0,-8.19,-67.2,0.0,24.0,576.0,1.3,1.6900000000000002,2.1970000000000005,0.2535,0.06426225,0.016290480375000003,0.004129636775062501,0.4,0.16000000000000003,0.05,0.0025000000000000005,0.00012500000000000003,6.250000000000002e-06,0.3029,0.09174841,0.027790593389,0.0084177707375281,0.31200000000000006,0.09734400000000003,0.01165,0.00013572250000000002,1.5811671250000003e-06,1.8420597006250005e-08,0.233,0.054289000000000004,-2.1,4.41
213.36,136.0776,26,4.0,0.6,-19.5,0.123,0.042,-2.3985,-78.0,0.07379999999999999,33.0,1089.0,2.3,5.289999999999999,12.166999999999996,0.2829,0.08003241,0.022641168788999997,0.006405186650408099,1.8200000000000003,3.312400000000001,0.07,0.004900000000000001,0.0003430000000000001,2.401000000000001e-05,0.39559999999999995,0.15649935999999995,0.06191114681599997,0.024492049680409585,0.492,0.242064,0.01204,0.0001449616,1.745337664e-06,2.101386547456e-08,0.172,0.029583999999999996,-1.3650000000000002,1.8632250000000006
205.74,104.32616,19,1.2,0.2,5.7,0.116,0.0204,0.6612,6.84,0.023200000000000002,26.0,676.0,0.7,0.48999999999999994,0.3429999999999999,0.0812,0.006593439999999999,0.0005353873279999999,4.347345103359999e-05,1.938,3.7558439999999997,0.102,0.010403999999999998,0.0010612079999999997,0.00010824321599999996,0.12179999999999998,0.014835239999999994,0.0018069322319999989,0.00022008434585759983,0.1392,0.019376639999999997,0.017747999999999996,0.00031499150399999986,5.5904692129919965e-06,9.921964759218194e-08,0.174,0.030275999999999997,0.5814,0.33802596
205.74,108.86208,33,1.5,0.2,1.1,0.14800000000000002,0.0332,0.16280000000000003,1.6500000000000001,0.029600000000000005,23.0,529.0,1.5,2.25,3.375,0.22200000000000003,0.049284000000000015,0.010941048000000005,0.0024289126560000014,5.478000000000001,30.008484000000006,0.166,0.027556000000000004,0.004574296000000001,0.0007593331360000003,0.23099999999999998,0.05336099999999999,0.012326390999999997,0.002847396320999999,0.22200000000000003,0.049284000000000015,0.025564,0.000653518096,1.6706536606144e-05,4.2708590179946517e-07,0.154,0.023716,0.1826,0.033342760000000006
208.28,109.76926399999999,58,4.2,0.6,2.0,0.182,0.078,0.364,8.4,0.10919999999999999,28.0,784.0,4.8,23.04,110.592,0.8735999999999999,0.7631769599999999,0.6667113922559998,0.5824390722748414,7.54,56.8516,0.13,0.016900000000000002,0.002197,0.00028561000000000005,0.5711999999999999,0.3262694399999999,0.18636510412799992,0.10645174747791354,0.7644,0.5843073599999999,0.01547,0.0002393209,3.7022943229999995e-06,5.727449317680999e-08,0.119,0.014160999999999998,0.26,0.06760000000000001
208.28,111.13004,59,1.7,0.5,-1.9,0.156,0.0695,-0.2964,-3.23,0.078,31.0,961.0,2.1,4.41,9.261000000000001,0.3276,0.10732176,0.035158608576,0.011517960169497599,8.201,67.25640100000001,0.139,0.019321000000000005,0.002685619000000001,0.0003733010410000002,0.2667,0.07112889,0.018970074963,0.0050593189926321,0.2652,0.07033104,0.017653000000000002,0.0003116284090000001,5.5011763040770025e-06,9.711226529587133e-08,0.127,0.016129,-0.2641,0.06974881
205.74,108.86208,34,1.1,0.1,-3.5,0.18,0.013200000000000002,-0.63,-3.8500000000000005,0.018,22.0,484.0,1.7,2.8899999999999997,4.912999999999999,0.306,0.093636,0.028652616,0.008767700496,4.488,20.142144000000005,0.132,0.017424000000000002,0.0022999680000000003,0.0003035957760000001,0.2805,0.07868025000000002,0.02206981012500001,0.006190581740062503,0.198,0.039204,0.02178,0.00047436840000000005,1.0331743752000002e-05,2.2502537891856005e-07,0.165,0.027225000000000003,-0.462,0.21344400000000002
193.04,86.18248,49,9.9,2.5,3.7,0.067,0.0475,0.24790000000000004,36.63,0.1675,23.0,529.0,2.3,5.289999999999999,12.166999999999996,0.1541,0.023746809999999997,0.003659383420999999,0.0005639109851760998,0.9309999999999999,0.8667609999999999,0.019,0.000361,6.859e-06,1.30321e-07,0.40019999999999994,0.16016003999999995,0.06409604800799996,0.02565123841280158,0.6633000000000001,0.43996689000000017,0.0033059999999999995,1.0929635999999996e-05,3.6133376615999983e-08,1.1945694309249592e-10,0.174,0.030275999999999997,0.0703,0.0049420900000000005
205.74,113.398,75,7.8,0.6,-6.9,0.172,0.0378,-1.1868,-53.82,0.10319999999999999,23.0,529.0,3.4,11.559999999999999,39.303999999999995,0.5848,0.34199103999999997,0.19999636019199998,0.1169578714402816,4.725,22.325624999999995,0.063,0.003969,0.00025004700000000004,1.5752961000000003e-05,0.7514,0.56460196,0.42424191274399997,0.31877537323584154,1.3416,1.7998905599999997,0.013923,0.00019384992899999998,2.6989725614669996e-06,3.7577794973305034e-08,0.221,0.048841,-0.43470000000000003,0.18896409000000003
198.12,95.25431999999999,15,2.2,0.4,1.9,0.087,0.0044,0.16529999999999997,4.18,0.0348,22.0,484.0,0.6,0.36,0.216,0.052199999999999996,0.0027248399999999996,0.00014223664799999997,7.424753025599998e-06,0.16499999999999998,0.027224999999999992,0.011,0.00012099999999999999,1.3309999999999998e-06,1.4640999999999997e-08,0.0978,0.00956484,0.000935441352,9.14861642256e-05,0.19140000000000001,0.03663396000000001,0.0017929999999999999,3.2148489999999996e-06,5.764224256999999e-09,1.0335254092800997e-11,0.163,0.026569000000000002,0.0209,0.00043680999999999993
203.2,106.59412,66,12.5,2.1,1.9,0.092,0.04410000000000001,0.17479999999999998,23.75,0.1932,28.0,784.0,3.1,9.610000000000001,29.791000000000004,0.2852,0.08133904,0.023197894208000003,0.006616039428121601,1.3860000000000001,1.9209960000000004,0.021,0.00044100000000000004,9.261000000000002e-06,1.9448100000000006e-07,0.5828,0.33965584,0.197951423552,0.11536608964610559,1.15,1.3224999999999998,0.003948,1.5586704000000002e-05,6.153630739200001e-08,2.4294534158361603e-10,0.188,0.035344,0.0399,0.0015920099999999998
195.58,98.883056,25,3.7,0.7,-1.9,0.1,0.017499999999999998,-0.19,-7.03,0.06999999999999999,29.0,841.0,1.4,1.9599999999999997,2.7439999999999993,0.13999999999999999,0.019599999999999996,0.002743999999999999,0.0003841599999999998,0.625,0.390625,0.025,0.0006250000000000001,1.5625000000000004e-05,3.906250000000001e-07,0.20439999999999997,0.04177935999999999,0.008539701183999996,0.001745514922009599,0.37000000000000005,0.13690000000000005,0.00365,1.33225e-05,4.8627125e-08,1.7748900625e-10,0.146,0.021315999999999998,-0.0475,0.00225625
218.44,117.93392,53,3.4,0.3,-7.1,0.16899999999999998,0.0267,-1.1998999999999997,-24.139999999999997,0.050699999999999995,33.0,1089.0,3.2,10.240000000000002,32.76800000000001,0.5408,0.29246463999999994,0.15816487731199996,0.08553556565032958,4.7170000000000005,22.250089000000006,0.08900000000000001,0.007921000000000001,0.0007049690000000002,6.274224100000002e-05,0.4,0.16000000000000003,0.06400000000000002,0.025600000000000008,0.5745999999999999,0.33016515999999985,0.011125000000000001,0.00012376562500000001,1.3768925781250003e-06,1.531792993164063e-08,0.125,0.015625,-0.6319,0.39929761
208.28,122.46984,80,10.5,1.2,0.8,0.132,0.0492,0.10560000000000001,8.4,0.1584,29.0,841.0,3.3,10.889999999999999,35.937,0.4356,0.18974735999999998,0.08265395001599998,0.03600406062696959,3.2800000000000002,10.758400000000002,0.041,0.0016810000000000002,6.892100000000001e-05,2.8257610000000005e-06,0.8150999999999999,0.6643880099999999,0.5415426669509998,0.44141142783175996,1.3860000000000001,1.9209960000000004,0.010127,0.00010255612900000001,1.0385859183830002e-06,1.0517759595464643e-08,0.247,0.061009,0.0328,0.0010758400000000002
215.9,113.851592,12,0.5,0.2,-18.0,0.135,0.0218,-2.43,-9.0,0.027000000000000003,23.0,529.0,1.2,1.44,1.728,0.162,0.026244,0.004251528,0.000688747536,1.308,1.7108640000000002,0.109,0.011881,0.0012950289999999998,0.00014115816099999999,0.1656,0.02742336,0.004541308416,0.0007520406736896,0.0675,0.00455625,0.015042000000000002,0.00022626176400000004,3.403429454088001e-06,5.1194385848391716e-08,0.138,0.019044000000000002,-1.962,3.849444
203.2,102.0582,65,9.0,1.4,-6.3,0.099,0.119,-0.6237,-56.699999999999996,0.1386,25.0,625.0,3.2,10.240000000000002,32.76800000000001,0.3168,0.10036224000000002,0.03179475763200001,0.010072579217817604,5.525,30.525625000000005,0.085,0.007225000000000001,0.0006141250000000002,5.220062500000002e-05,0.7200000000000001,0.5184000000000001,0.3732480000000001,0.26873856000000007,0.891,0.7938810000000001,0.019125000000000003,0.0003657656250000001,6.995267578125003e-06,1.337844924316407e-07,0.225,0.050625,-0.5355,0.28676025
203.2,92.98636,41,4.2,0.7,-10.3,0.188,0.055299999999999995,-1.9364000000000001,-43.260000000000005,0.1316,24.0,576.0,4.5,20.25,91.125,0.846,0.7157159999999999,0.605495736,0.5122493926559999,3.239,10.491121,0.079,0.006241,0.000493039,3.8950081e-05,0.6885,0.47403225,0.326371204125,0.22470657404006247,0.7896000000000001,0.6234681600000002,0.012087,0.000146095569,1.7658571425030002e-06,2.1343915281433766e-08,0.153,0.023409,-0.8137000000000001,0.6621076900000001
190.5,90.7184,62,3.5,1.7,-4.1,0.099,0.044199999999999996,-0.4059,-14.349999999999998,0.1683,23.0,529.0,1.4,1.9599999999999997,2.7439999999999993,0.1386,0.01920996,0.0026625004560000003,0.00036902256320160004,1.6119999999999999,2.5985439999999995,0.026,0.000676,1.7576e-05,4.5697599999999995e-07,0.21839999999999998,0.047698559999999994,0.010417365503999998,0.002275152626073599,0.34650000000000003,0.12006225000000002,0.004056,1.6451135999999998e-05,6.672580761599999e-08,2.706398756904959e-10,0.156,0.024336,-0.10659999999999999,0.011363559999999997
200.66,96.161504,27,0.9,0.3,-16.1,0.117,0.025500000000000002,-1.8837000000000004,-14.490000000000002,0.0351,23.0,529.0,0.9,0.81,0.7290000000000001,0.1053,0.011088090000000002,0.0011675758770000003,0.00012294573984810003,2.2950000000000004,5.267025000000002,0.085,0.007225000000000001,0.0006141250000000002,5.220062500000002e-05,0.12960000000000002,0.016796160000000004,0.0021767823360000008,0.00028211099074560016,0.1053,0.011088090000000002,0.012240000000000003,0.00014981760000000007,1.8337674240000014e-06,2.2445313269760023e-08,0.14400000000000002,0.020736000000000004,-1.3685000000000003,1.8727922500000007
210.82,104.32616,6,1.7,0.2,-38.4,0.171,0.0046,-6.566400000000001,-65.28,0.0342,32.0,1024.0,1.2,1.44,1.728,0.20520000000000002,0.042107040000000005,0.008640364608000002,0.0017730028175616005,0.138,0.019044000000000002,0.023,0.000529,1.2166999999999999e-05,2.7984099999999997e-07,0.18359999999999999,0.033708959999999996,0.006188965055999999,0.0011362939842815998,0.2907,0.08450649,0.003519,1.2383361e-05,4.3577047359000004e-08,1.5334762965632102e-10,0.153,0.023409,-0.8832,0.78004224
200.66,99.79024,26,4.4,0.8,6.9,0.199,0.041600000000000005,1.3731000000000002,30.360000000000003,0.1592,21.0,441.0,2.4,5.76,13.824,0.4776,0.22810176000000001,0.10894140057600002,0.052030412915097614,1.352,1.8279040000000002,0.052000000000000005,0.0027040000000000007,0.00014060800000000005,7.311616000000003e-06,0.5304,0.28132416,0.14921433446399998,0.07914328299970559,0.8756000000000002,0.7666753600000002,0.011492,0.000132066064,1.5177032074880002e-06,1.74414452604521e-08,0.221,0.048841,0.35880000000000006,0.12873744000000004
210.82,106.59412,38,2.3,0.3,1.9,0.195,0.0147,0.3705,4.369999999999999,0.058499999999999996,21.0,441.0,1.6,2.5600000000000005,4.096000000000001,0.31200000000000006,0.09734400000000003,0.030371328000000013,0.009475854336000006,1.862,3.4670440000000005,0.049,0.0024010000000000004,0.00011764900000000003,5.764801000000001e-06,0.3168,0.10036224000000002,0.03179475763200001,0.010072579217817604,0.44849999999999995,0.20115224999999995,0.009702,9.412880400000002e-05,9.132376564080002e-07,8.860231742470418e-09,0.198,0.039204,0.0931,0.008667610000000001
195.58,86.18248,67,6.7,1.9,-10.6,0.076,0.076,-0.8056,-71.02,0.1444,25.0,625.0,1.8,3.24,5.832000000000001,0.1368,0.01871424,0.002560108032,0.0003502227787776,2.68,7.182400000000001,0.04,0.0016,6.400000000000001e-05,2.5600000000000005e-06,0.387,0.149769,0.057960603000000006,0.022430753361000002,0.5092,0.25928464,0.0086,7.396e-05,6.36056e-07,5.4700816e-09,0.215,0.046224999999999995,-0.424,0.179776
208.28,117.93392,74,4.6,0.4,3.2,0.195,0.0444,0.6240000000000001,14.719999999999999,0.07800000000000001,23.0,529.0,4.0,16.0,64.0,0.78,0.6084,0.47455200000000003,0.37015056,8.214,67.469796,0.111,0.012321,0.001367631,0.000151807041,0.6559999999999999,0.4303359999999999,0.2823004159999999,0.1851890728959999,0.8969999999999999,0.8046089999999998,0.018203999999999998,0.00033138561599999994,6.0325437536639985e-06,1.0981642649169942e-07,0.16399999999999998,0.026895999999999993,0.3552,0.12616704
200.66,95.25431999999999,80,15.3,2.2,-2.8,0.084,0.0968,-0.2352,-42.839999999999996,0.18480000000000002,22.0,484.0,3.5,12.25,42.875,0.29400000000000004,0.08643600000000003,0.02541218400000001,0.007471182096000005,3.5199999999999996,12.390399999999998,0.044,0.0019359999999999998,8.518399999999999e-05,3.748095999999999e-06,0.784,0.6146560000000001,0.4818903040000001,0.3778019983360001,1.2852000000000001,1.6517390400000003,0.009856,9.714073600000001e-05,9.574190940160002e-07,9.436322590621699e-09,0.224,0.050176000000000005,-0.12319999999999999,0.015178239999999997
203.2,99.79024,18,1.2,0.1,-5.7,0.206,0.0094,-1.1742,-6.84,0.0206,20.0,400.0,1.1,1.2100000000000002,1.3310000000000004,0.2266,0.05134756,0.011635357096,0.0026365719179536,1.692,2.8628639999999996,0.094,0.008836,0.000830584,7.8074896e-05,0.20570000000000002,0.04231249000000001,0.008703679193000002,0.0017903468100001006,0.24719999999999998,0.06110783999999999,0.017578,0.000308986084,5.431357384552e-06,9.547240010565506e-08,0.187,0.034969,-0.5358,0.2870816400000001
195.58,81.64656,38,3.9,0.9,-15.1,0.081,0.018000000000000002,-1.2231,-58.89,0.0729,23.0,529.0,0.9,0.81,0.7290000000000001,0.0729,0.005314410000000001,0.00038742048900000013,2.824295364810001e-05,0.76,0.5776,0.02,0.0004,8.000000000000001e-06,1.6000000000000003e-07,0.22590000000000002,0.05103081000000001,0.011527859979000002,0.0026041435692561008,0.3159,0.09979281000000001,0.00502,2.52004e-05,1.26506008e-07,6.350601601600001e-10,0.251,0.063001,-0.302,0.091204
182.88,72.57472,82,7.0,3.7,-2.2,0.1,0.0703,-0.22000000000000003,-15.400000000000002,0.37000000000000005,24.0,576.0,1.9,3.61,6.858999999999999,0.19,0.0361,0.0068590000000000005,0.0013032100000000002,1.558,2.4273640000000003,0.019,0.000361,6.859e-06,1.30321e-07,0.4085,0.16687224999999997,0.06816731412499999,0.027846347820062494,0.7000000000000001,0.4900000000000001,0.004085,1.6687225e-05,6.8167314125e-08,2.7846347820062505e-10,0.215,0.046224999999999995,-0.041800000000000004,0.0017472400000000004
198.12,88.45044,80,13.5,1.5,0.7,0.114,0.0495,0.0798,9.45,0.171,26.0,676.0,3.7,13.690000000000001,50.653000000000006,0.4218,0.17791524,0.07504464823200001,0.031653832624257604,2.64,6.969600000000001,0.033,0.0010890000000000001,3.5937000000000005e-05,1.1859210000000003e-06,0.7215,0.52056225,0.37558566337500005,0.2709850561250625,1.5390000000000001,2.3685210000000003,0.006435000000000001,4.1409225000000005e-05,2.6646836287500003e-07,1.7147239151006253e-09,0.195,0.038025,0.0231,0.0005336099999999999
195.58,95.25431999999999,2,3.0,1.0,-42.5,0.0,0.08,-0.0,-127.5,0.0,23.0,529.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16,0.0256,0.08,0.0064,0.0005120000000000001,4.096000000000001e-05,0.162,0.026244,0.004251528,0.000688747536,0.0,0.0,0.012960000000000001,0.00016796160000000001,2.1767823360000004e-06,2.8211099074560008e-08,0.162,0.026244,-3.4,11.559999999999999
210.82,113.398,16,1.3,0.0,6.8,0.222,0.0,1.5096,8.84,0.0,25.0,625.0,1.0,1.0,1.0,0.222,0.049284,0.010941048,0.002428912656,2.56,6.5536,0.16,0.0256,0.004096000000000001,0.0006553600000000001,0.191,0.036481,0.006967871,0.001330863361,0.2886,0.08328996000000001,0.03056,0.0009339136000000001,2.8540399616000004e-05,8.721946122649601e-07,0.191,0.036481,1.088,1.1837440000000001
208.28,120.20188,4,1.3,0.0,-17.7,0.211,0.0,-3.7346999999999997,-23.01,0.0,27.0,729.0,1.0,1.0,1.0,0.211,0.044521,0.009393931,0.0019821194409999996,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.010608999999999999,0.0010927269999999997,0.00011255088099999996,0.2743,0.07524049,0.0,0.0,0.0,0.0,0.103,0.010608999999999999,-0.0,0.0
210.82,120.20188,20,1.7,0.3,-3.9,0.258,0.013199999999999998,-1.0062,-6.63,0.0774,31.0,961.0,1.8,3.24,5.832000000000001,0.46440000000000003,0.21566736000000003,0.10015592198400002,0.04651241016936961,0.8799999999999999,0.7743999999999999,0.044,0.0019359999999999998,8.518399999999999e-05,3.748095999999999e-06,0.315,0.09922500000000001,0.031255875,0.009845600625000001,0.4386,0.19236995999999998,0.007699999999999999,5.928999999999999e-05,4.565329999999999e-07,3.515304099999999e-09,0.175,0.030624999999999996,-0.17159999999999997,0.02944655999999999
208.28,117.93392,43,4.6,0.3,1.3,0.16899999999999998,0.0345,0.21969999999999998,5.9799999999999995,0.050699999999999995,21.0,441.0,3.6,12.96,46.656000000000006,0.6083999999999999,0.3701505599999999,0.2251996007039999,0.13701143706831354,4.945,24.453025000000004,0.115,0.013225,0.001520875,0.00017490062500000002,0.5256,0.27625535999999995,0.14519981721599995,0.07631702392872956,0.7773999999999999,0.6043507599999998,0.01679,0.00028190409999999996,4.733169838999999e-06,7.946992159680999e-08,0.146,0.021315999999999998,0.14950000000000002,0.022350250000000006
177.8,81.64656,15,1.8,1.5,2.3,0.078,0.0165,0.17939999999999998,4.14,0.11699999999999999,29.0,841.0,0.6,0.36,0.216,0.0468,0.00219024,0.000102503232,4.7971512576e-06,0.16499999999999998,0.027224999999999992,0.011,0.00012099999999999999,1.3309999999999998e-06,1.4640999999999997e-08,0.10919999999999999,0.011924639999999999,0.0013021706879999997,0.00014219703912959994,0.1404,0.01971216,0.002002,4.008004e-06,8.024024007999999e-09,1.6064096064015995e-11,0.182,0.033124,0.025299999999999996,0.0006400899999999998
210.82,117.93392,80,10.5,1.9,-7.0,0.156,0.2052,-1.092,-73.5,0.2964,20.0,400.0,6.1,37.209999999999994,226.98099999999994,0.9515999999999999,0.9055425599999998,0.8617143000959997,0.8200073279713532,8.64,74.6496,0.108,0.011663999999999999,0.0012597119999999999,0.000136048896,1.1651,1.35745801,1.5815743274510001,1.8426922489131603,1.638,2.6830439999999998,0.020628,0.00042551438400000003,8.777510713152001e-06,1.810624909908995e-07,0.191,0.036481,-0.756,0.571536
208.28,102.0582,14,1.4,0.1,-24.3,0.145,0.0037000000000000006,-3.5235,-34.019999999999996,0.014499999999999999,22.0,484.0,0.9,0.81,0.7290000000000001,0.1305,0.01703025,0.0022224476250000003,0.0002900294150625001,0.518,0.268324,0.037000000000000005,0.0013690000000000004,5.0653000000000025e-05,1.8741610000000012e-06,0.1917,0.036748890000000006,0.007044762213000002,0.0013504809162321004,0.20299999999999999,0.041208999999999996,0.007881,6.211016100000001e-05,4.894901788410001e-07,3.857672099445922e-09,0.213,0.045369,-0.8991000000000001,0.8083808100000002
177.8,68.0388,61,7.3,3.7,-6.5,0.073,0.0666,-0.4745,-47.449999999999996,0.2701,21.0,441.0,1.6,2.5600000000000005,4.096000000000001,0.1168,0.01364224,0.001593413632,0.0001861107122176,1.098,1.2056040000000001,0.018000000000000002,0.00032400000000000007,5.832000000000002e-06,1.0497600000000005e-07,0.32320000000000004,0.10445824000000002,0.03376090316800001,0.010911523903897605,0.5328999999999999,0.2839824099999999,0.0036360000000000008,1.3220496000000006e-05,4.806972345600003e-08,1.7478151448601614e-10,0.202,0.04080400000000001,-0.11700000000000002,0.013689000000000005
195.58,90.7184,41,4.6,1.6,-11.4,0.08800000000000001,0.062400000000000004,-1.0032,-52.44,0.1408,23.0,529.0,1.7,2.8899999999999997,4.912999999999999,0.1496,0.022380160000000003,0.003348071936000001,0.0005008715616256001,1.599,2.556801,0.039,0.001521,5.9319e-05,2.313441e-06,0.2635,0.06943225,0.018295397875,0.0048208373400625,0.4048,0.16386304,0.006045,3.6542025e-05,2.2089654112499999e-07,1.335319591100625e-09,0.155,0.024025,-0.4446,0.19766915999999998
185.42,89.811216,74,16.8,7.3,-7.4,0.084,0.1752,-0.6216,-124.32000000000001,0.6132000000000001,26.0,676.0,3.6,12.96,46.656000000000006,0.3024,0.09144576,0.027653197824,0.0083623270219776,1.776,3.154176,0.024,0.000576,1.3824e-05,3.31776e-07,0.6804,0.46294416,0.314987206464,0.2143172952781056,1.4112000000000002,1.9914854400000006,0.004536,2.0575296000000002e-05,9.332954265600001e-08,4.233428054876161e-10,0.189,0.035721,-0.1776,0.03154176
200.66,95.25431999999999,30,6.2,0.8,-5.4,0.107,0.023200000000000002,-0.5778,-33.480000000000004,0.08560000000000001,22.0,484.0,2.3,5.289999999999999,12.166999999999996,0.24609999999999999,0.060565209999999994,0.014905098180999998,0.003668144662344099,0.87,0.7569,0.029,0.0008410000000000001,2.4389000000000003e-05,7.072810000000001e-07,0.3933,0.15468489,0.06083756723699999,0.023927415194312095,0.6634,0.44009956,0.004959000000000001,2.459168100000001e-05,1.2195014607900007e-07,6.047507744057615e-10,0.171,0.029241000000000003,-0.15660000000000002,0.024523560000000007
205.74,104.32616,13,0.6,0.2,-16.3,0.14300000000000002,0.0086,-2.3309,-9.78,0.028600000000000004,25.0,625.0,0.7,0.48999999999999994,0.3429999999999999,0.10010000000000001,0.010020010000000001,0.0010030030010000001,0.00010040060040010003,0.5589999999999999,0.31248099999999995,0.043,0.0018489999999999997,7.950699999999998e-05,3.418800999999999e-06,0.0931,0.008667610000000001,0.0008069544910000001,7.512746311210001e-05,0.0858,0.00736164,0.005719,3.2706961000000004e-05,1.8705110995900003e-07,1.0697452978555211e-09,0.133,0.017689000000000003,-0.7009,0.49126080999999994
182.88,79.3786,78,16.1,7.8,-3.9,0.147,0.195,-0.5732999999999999,-62.790000000000006,1.1465999999999998,21.0,441.0,5.1,26.009999999999998,132.65099999999998,0.7496999999999999,0.5620500899999998,0.4213689524729998,0.31590030366900795,1.9500000000000002,3.8025000000000007,0.025,0.0006250000000000001,1.5625000000000004e-05,3.906250000000001e-07,1.1219999999999999,1.2588839999999997,1.4124678479999995,1.5847889254559993,2.3667000000000002,5.601268890000001,0.0055000000000000005,3.0250000000000007e-05,1.6637500000000006e-07,9.150625000000004e-10,0.22,0.0484,-0.0975,0.00950625
215.9,106.59412,6,17.7,1.3,9.6,0.237,0.2093,2.2752,169.92,0.3081,31.0,961.0,8.5,72.25,614.125,2.0145,4.05821025,8.175264548625,16.46907043320506,0.966,0.933156,0.161,0.025921000000000003,0.004173281000000001,0.0006718982410000002,2.839,8.059921,22.882115718999998,64.962326526241,4.1949,17.597186009999998,0.053774,0.0028916430760000003,0.00015549521476882402,8.361599678978743e-06,0.334,0.11155600000000002,1.5456,2.3888793600000002
190.5,90.7184,6,1.3,0.2,-27.7,0.0,0.014199999999999999,-0.0,-36.01,0.0,28.0,784.0,0.2,0.04000000000000001,0.008000000000000002,0.0,0.0,0.0,0.0,0.42599999999999993,0.18147599999999994,0.071,0.0050409999999999995,0.00035791099999999993,2.5411680999999994e-05,0.037,0.0013689999999999998,5.065299999999999e-05,1.8741609999999995e-06,0.0,0.0,0.013134999999999999,0.00017252822499999997,2.2661582353749995e-06,2.9765988421650615e-08,0.185,0.034225,-1.9666999999999997,3.8679088899999985
198.12,95.25431999999999,20,1.8,0.6,-11.2,0.122,0.031200000000000002,-1.3663999999999998,-20.16,0.0732,23.0,529.0,1.2,1.44,1.728,0.1464,0.02143296,0.003137785344,0.0004593717743616,1.04,1.0816000000000001,0.052000000000000005,0.0027040000000000007,0.00014060800000000005,7.311616000000003e-06,0.252,0.063504,0.016003008000000003,0.004032758016000001,0.2196,0.048224159999999995,0.010920000000000001,0.00011924640000000002,1.3021706880000004e-06,1.4219703912960005e-08,0.21,0.04409999999999999,-0.5824,0.33918976
